PersonId,PersonName,PersonAge,CityId
17567,LFB,36,42
17568,LFC,34,41
17569,LFD,24,27
17570,LFE,44,89
17571,LFF,32,93
17572,LFG,29,97
17573,LFH,50,89
17574,LFI,35,41
17575,LFJ,39,17
17576,LFK,58,44
17577,LFL,43,5
17578,LFM,47,48
17579,LFN,19,20
17580,LFO,25,3
17581,LFP,58,23
17582,LFQ,56,42
17583,LFR,54,36
17584,LFS,27,20
17585,LFT,65,4
17586,LFU,61,70
17587,LFV,29,99
17588,LFW,51,73
17589,LFX,59,91
17590,LFY,27,44
17591,LFZ,38,57
17592,LGA,56,70
17593,LGB,43,59
17594,LGC,61,99
17595,LGD,58,90
17596,LGE,49,84
17597,LGF,47,72
17598,LGG,45,59
17599,LGH,64,77
17600,LGI,43,52
17601,LGJ,29,80
17602,LGK,60,88
17603,LGL,58,59
17604,LGM,25,97
17605,LGN,35,90
17606,LGO,21,26
17607,LGP,26,71
17608,LGQ,46,80
17609,LGR,58,87
17610,LGS,62,46
17611,LGT,34,56
17612,LGU,23,76
17613,LGV,62,35
17614,LGW,64,83
17615,LGX,61,90
17616,LGY,65,38
17617,LGZ,18,76
17618,LHA,59,97
17619,LHB,22,49
17620,LHC,47,78
17621,LHD,58,1
17622,LHE,46,59
17623,LHF,59,40
17624,LHG,48,96
17625,LHH,31,5
17626,LHI,23,96
17627,LHJ,38,30
17628,LHK,29,31
17629,LHL,56,13
17630,LHM,24,97
17631,LHN,26,30
17632,LHO,19,65
17633,LHP,53,89
17634,LHQ,32,52
17635,LHR,44,50
17636,LHS,35,26
17637,LHT,32,46
17638,LHU,57,39
17639,LHV,32,78
17640,LHW,36,13
17641,LHX,28,52
17642,LHY,46,9
17643,LHZ,56,49
17644,LIA,32,33
17645,LIB,56,6
17646,LIC,44,77
17647,LID,65,33
17648,LIE,34,94
17649,LIF,32,6
17650,LIG,46,74
17651,LIH,57,82
17652,LII,51,78
17653,LIJ,27,58
17654,LIK,42,88
17655,LIL,27,51
17656,LIM,36,51
17657,LIN,59,54
17658,LIO,56,31
17659,LIP,52,43
17660,LIQ,57,44
17661,LIR,63,59
17662,LIS,45,96
17663,LIT,43,23
17664,LIU,60,99
17665,LIV,57,12
17666,LIW,29,29
17667,LIX,30,6
17668,LIY,44,35
17669,LIZ,57,81
17670,LJA,60,89
17671,LJB,63,95
17672,LJC,59,12
17673,LJD,19,8
17674,LJE,27,20
17675,LJF,37,41
17676,LJG,65,2
17677,LJH,39,9
17678,LJI,46,42
17679,LJJ,30,52
17680,LJK,46,66
17681,LJL,31,90
17682,LJM,18,50
17683,LJN,18,59
17684,LJO,21,51
17685,LJP,63,19
17686,LJQ,44,74
17687,LJR,45,15
17688,LJS,58,48
17689,LJT,55,83
17690,LJU,43,16
17691,LJV,38,72
17692,LJW,31,51
17693,LJX,57,24
17694,LJY,31,22
17695,LJZ,34,56
17696,LKA,34,64
17697,LKB,38,13
17698,LKC,37,92
17699,LKD,32,58
17700,LKE,20,25
17701,LKF,19,3
17702,LKG,42,97
17703,LKH,24,22
17704,LKI,18,75
17705,LKJ,32,3
17706,LKK,46,66
17707,LKL,31,1
17708,LKM,41,10
17709,LKN,41,23
17710,LKO,38,22
17711,LKP,22,92
17712,LKQ,56,97
17713,LKR,65,73
17714,LKS,54,78
17715,LKT,44,1
17716,LKU,43,64
17717,LKV,62,5
17718,LKW,60,94
17719,LKX,42,77
17720,LKY,33,50
17721,LKZ,42,48
17722,LLA,28,68
17723,LLB,47,78
17724,LLC,40,98
17725,LLD,37,81
17726,LLE,53,91
17727,LLF,46,61
17728,LLG,49,13
17729,LLH,26,66
17730,LLI,45,13
17731,LLJ,20,92
17732,LLK,42,84
17733,LLL,24,87
17734,LLM,20,32
17735,LLN,22,52
17736,LLO,45,7
17737,LLP,32,75
17738,LLQ,54,33
17739,LLR,26,52
17740,LLS,56,12
17741,LLT,23,41
17742,LLU,37,98
17743,LLV,36,72
17744,LLW,31,85
17745,LLX,38,29
17746,LLY,47,26
17747,LLZ,48,94
17748,LMA,29,83
17749,LMB,42,21
17750,LMC,46,41
17751,LMD,39,64
17752,LME,61,74
17753,LMF,54,12
17754,LMG,63,69
17755,LMH,32,3
17756,LMI,56,11
17757,LMJ,18,41
17758,LMK,35,79
17759,LML,34,7
17760,LMM,34,81
17761,LMN,18,40
17762,LMO,22,78
17763,LMP,20,17
17764,LMQ,39,85
17765,LMR,34,20
17766,LMS,29,21
17767,LMT,23,35
17768,LMU,61,93
17769,LMV,21,70
17770,LMW,57,29
17771,LMX,34,2
17772,LMY,38,54
17773,LMZ,65,86
17774,LNA,33,61
17775,LNB,23,97
17776,LNC,33,79
17777,LND,63,38
17778,LNE,47,34
17779,LNF,65,36
17780,LNG,19,96
17781,LNH,29,92
17782,LNI,29,94
17783,LNJ,27,53
17784,LNK,43,78
17785,LNL,52,98
17786,LNM,35,96
17787,LNN,31,70
17788,LNO,25,78
17789,LNP,63,93
17790,LNQ,57,86
17791,LNR,30,69
17792,LNS,58,87
17793,LNT,32,70
17794,LNU,22,61
17795,LNV,49,69
17796,LNW,20,78
17797,LNX,52,59
17798,LNY,19,83
17799,LNZ,45,80
17800,LOA,56,56
17801,LOB,36,22
17802,LOC,51,77
17803,LOD,38,74
17804,LOE,28,65
17805,LOF,19,98
17806,LOG,22,73
17807,LOH,32,75
17808,LOI,51,99
17809,LOJ,33,3
17810,LOK,48,3
17811,LOL,18,62
17812,LOM,21,78
17813,LON,57,94
17814,LOO,30,92
17815,LOP,48,65
17816,LOQ,38,62
17817,LOR,48,38
17818,LOS,27,75
17819,LOT,29,95
17820,LOU,64,89
17821,LOV,43,34
17822,LOW,54,56
17823,LOX,19,51
17824,LOY,54,86
17825,LOZ,35,29
17826,LPA,55,88
17827,LPB,37,39
17828,LPC,63,49
17829,LPD,60,21
17830,LPE,42,75
17831,LPF,34,46
17832,LPG,24,60
17833,LPH,49,37
17834,LPI,38,37
17835,LPJ,36,97
17836,LPK,51,31
17837,LPL,44,26
17838,LPM,27,35
17839,LPN,31,55
17840,LPO,32,4
17841,LPP,28,65
17842,LPQ,37,60
17843,LPR,56,86
17844,LPS,64,42
17845,LPT,33,52
17846,LPU,52,51
17847,LPV,23,14
17848,LPW,58,27
17849,LPX,52,74
17850,LPY,20,83
17851,LPZ,61,5
17852,LQA,35,2
17853,LQB,48,91
17854,LQC,59,74
17855,LQD,23,48
17856,LQE,62,34
17857,LQF,26,30
17858,LQG,25,2
17859,LQH,64,70
17860,LQI,48,79
17861,LQJ,27,39
17862,LQK,43,2
17863,LQL,29,51
17864,LQM,21,25
17865,LQN,58,9
17866,LQO,26,7
17867,LQP,40,72
17868,LQQ,65,66
17869,LQR,42,89
17870,LQS,49,94
17871,LQT,63,66
17872,LQU,34,41
17873,LQV,39,2
17874,LQW,28,36
17875,LQX,57,89
17876,LQY,22,85
17877,LQZ,31,80
17878,LRA,46,94
17879,LRB,32,4
17880,LRC,49,76
17881,LRD,53,50
17882,LRE,57,13
17883,LRF,20,88
17884,LRG,24,89
17885,LRH,59,82
17886,LRI,20,8
17887,LRJ,48,2
17888,LRK,30,29
17889,LRL,24,76
17890,LRM,23,42
17891,LRN,52,45
17892,LRO,64,57
17893,LRP,62,50
17894,LRQ,52,66
17895,LRR,36,19
17896,LRS,23,85
17897,LRT,61,73
17898,LRU,42,79
17899,LRV,43,18
17900,LRW,43,87
17901,LRX,56,85
17902,LRY,30,92
17903,LRZ,38,39
17904,LSA,47,46
17905,LSB,24,55
17906,LSC,24,53
17907,LSD,20,53
17908,LSE,65,40
17909,LSF,21,15
17910,LSG,24,2
17911,LSH,48,19
17912,LSI,23,2
17913,LSJ,32,53
17914,LSK,31,89
17915,LSL,26,23
17916,LSM,30,40
17917,LSN,43,68
17918,LSO,55,89
17919,LSP,20,52
17920,LSQ,27,82
17921,LSR,58,80
17922,LSS,25,57
17923,LST,25,26
17924,LSU,62,19
17925,LSV,60,29
17926,LSW,27,58
17927,LSX,57,82
17928,LSY,39,62
17929,LSZ,62,96
17930,LTA,28,59
17931,LTB,38,40
17932,LTC,24,50
17933,LTD,53,46
17934,LTE,22,76
17935,LTF,42,49
17936,LTG,46,92
17937,LTH,38,99
17938,LTI,61,8
17939,LTJ,63,29
17940,LTK,41,36
17941,LTL,25,71
17942,LTM,39,28
17943,LTN,23,45
17944,LTO,56,89
17945,LTP,64,78
17946,LTQ,40,21
17947,LTR,21,13
17948,LTS,29,17
17949,LTT,53,31
17950,LTU,34,79
17951,LTV,45,52
17952,LTW,37,76
17953,LTX,51,78
17954,LTY,33,66
17955,LTZ,61,69
17956,LUA,59,75
17957,LUB,40,62
17958,LUC,21,38
17959,LUD,45,96
17960,LUE,44,72
17961,LUF,62,13
17962,LUG,43,45
17963,LUH,39,34
17964,LUI,37,81
17965,LUJ,25,1
17966,LUK,35,5
17967,LUL,60,4
17968,LUM,59,4
17969,LUN,57,58
17970,LUO,34,87
17971,LUP,23,43
17972,LUQ,23,73
17973,LUR,43,8
17974,LUS,32,88
17975,LUT,53,75
17976,LUU,23,98
17977,LUV,20,90
17978,LUW,36,5
17979,LUX,22,37
17980,LUY,49,79
17981,LUZ,58,62
17982,LVA,39,31
17983,LVB,51,71
17984,LVC,31,22
17985,LVD,50,68
17986,LVE,40,30
17987,LVF,64,61
17988,LVG,62,29
17989,LVH,27,84
17990,LVI,44,33
17991,LVJ,22,13
17992,LVK,29,38
17993,LVL,41,35
17994,LVM,56,39
17995,LVN,24,27
17996,LVO,55,3
17997,LVP,21,56
17998,LVQ,64,91
17999,LVR,43,17
18000,LVS,53,25
18001,LVT,33,36
18002,LVU,57,1
18003,LVV,24,17
18004,LVW,62,42
18005,LVX,37,23
18006,LVY,31,23
18007,LVZ,18,89
18008,LWA,35,20
18009,LWB,58,13
18010,LWC,26,78
18011,LWD,53,39
18012,LWE,55,20
18013,LWF,27,84
18014,LWG,20,46
18015,LWH,65,58
18016,LWI,59,30
18017,LWJ,55,60
18018,LWK,61,74
18019,LWL,27,79
18020,LWM,51,96
18021,LWN,40,19
18022,LWO,25,85
18023,LWP,61,95
18024,LWQ,21,96
18025,LWR,54,73
18026,LWS,61,60
18027,LWT,31,74
18028,LWU,41,74
18029,LWV,64,17
18030,LWW,50,79
18031,LWX,47,93
18032,LWY,35,94
18033,LWZ,53,89
18034,LXA,51,60
18035,LXB,65,12
18036,LXC,50,68
18037,LXD,47,83
18038,LXE,48,81
18039,LXF,57,92
18040,LXG,53,23
18041,LXH,52,4
18042,LXI,22,25
18043,LXJ,47,77
18044,LXK,27,83
18045,LXL,48,11
18046,LXM,52,54
18047,LXN,50,45
18048,LXO,42,99
18049,LXP,52,88
18050,LXQ,62,99
18051,LXR,44,22
18052,LXS,64,36
18053,LXT,27,41
18054,LXU,21,63
18055,LXV,35,63
18056,LXW,59,16
18057,LXX,30,54
18058,LXY,56,47
18059,LXZ,42,30
18060,LYA,41,23
18061,LYB,43,27
18062,LYC,42,54
18063,LYD,21,47
18064,LYE,50,76
18065,LYF,32,68
18066,LYG,22,75
18067,LYH,20,15
18068,LYI,65,16
18069,LYJ,58,77
18070,LYK,57,45
18071,LYL,62,88
18072,LYM,38,16
18073,LYN,50,21
18074,LYO,49,24
18075,LYP,23,31
18076,LYQ,47,8
18077,LYR,32,16
18078,LYS,42,44
18079,LYT,63,90
18080,LYU,51,33
18081,LYV,59,39
18082,LYW,40,37
18083,LYX,34,9
18084,LYY,47,9
18085,LYZ,40,49
18086,LZA,43,13
18087,LZB,62,71
18088,LZC,60,34
18089,LZD,19,52
18090,LZE,46,13
18091,LZF,51,26
18092,LZG,65,94
18093,LZH,47,66
18094,LZI,53,21
18095,LZJ,49,82
18096,LZK,24,7
18097,LZL,45,32
18098,LZM,60,18
18099,LZN,34,79
18100,LZO,55,55
18101,LZP,54,12
18102,LZQ,36,55
18103,LZR,37,90
18104,LZS,41,30
18105,LZT,26,73
18106,LZU,28,12
18107,LZV,48,95
18108,LZW,24,46
18109,LZX,61,89
18110,LZY,21,23
18111,LZZ,33,41
18112,MAA,19,90
18113,MAB,42,92
18114,MAC,33,43
18115,MAD,50,39
18116,MAE,54,75
18117,MAF,61,94
18118,MAG,64,55
18119,MAH,20,76
18120,MAI,58,63
18121,MAJ,56,12
18122,MAK,59,85
18123,MAL,61,87
18124,MAM,65,20
18125,MAN,54,86
18126,MAO,27,48
18127,MAP,40,85
18128,MAQ,65,90
18129,MAR,56,18
18130,MAS,65,42
18131,MAT,20,70
18132,MAU,55,28
18133,MAV,31,88
18134,MAW,29,42
18135,MAX,50,44
18136,MAY,52,51
18137,MAZ,57,84
18138,MBA,23,1
18139,MBB,36,16
18140,MBC,60,69
18141,MBD,65,56
18142,MBE,50,31
18143,MBF,49,33
18144,MBG,21,57
18145,MBH,25,22
18146,MBI,41,95
18147,MBJ,34,81
18148,MBK,41,58
18149,MBL,23,87
18150,MBM,57,8
18151,MBN,53,42
18152,MBO,26,89
18153,MBP,20,17
18154,MBQ,65,88
18155,MBR,30,48
18156,MBS,30,78
18157,MBT,19,33
18158,MBU,50,12
18159,MBV,43,93
18160,MBW,25,87
18161,MBX,24,65
18162,MBY,35,47
18163,MBZ,59,10
18164,MCA,54,1
18165,MCB,27,5
18166,MCC,65,78
18167,MCD,63,21
18168,MCE,53,57
18169,MCF,64,34
18170,MCG,37,31
18171,MCH,32,20
18172,MCI,31,9
18173,MCJ,46,18
18174,MCK,22,1
18175,MCL,52,97
18176,MCM,43,52
18177,MCN,23,25
18178,MCO,37,49
18179,MCP,60,71
18180,MCQ,24,80
18181,MCR,32,46
18182,MCS,55,60
18183,MCT,31,46
18184,MCU,32,62
18185,MCV,52,25
18186,MCW,64,56
18187,MCX,35,19
18188,MCY,40,73
18189,MCZ,42,35
18190,MDA,47,5
18191,MDB,64,55
18192,MDC,24,67
18193,MDD,18,1
18194,MDE,51,21
18195,MDF,62,32
18196,MDG,29,90
18197,MDH,23,61
18198,MDI,52,61
18199,MDJ,20,8
18200,MDK,59,98
18201,MDL,38,61
18202,MDM,48,5
18203,MDN,55,16
18204,MDO,22,71
18205,MDP,33,4
18206,MDQ,21,29
18207,MDR,50,53
18208,MDS,64,76
18209,MDT,65,54
18210,MDU,36,48
18211,MDV,48,12
18212,MDW,59,19
18213,MDX,55,70
18214,MDY,19,50
18215,MDZ,46,40
18216,MEA,61,77
18217,MEB,61,70
18218,MEC,40,10
18219,MED,56,26
18220,MEE,62,41
18221,MEF,33,31
18222,MEG,63,94
18223,MEH,55,27
18224,MEI,59,10
18225,MEJ,25,80
18226,MEK,47,11
18227,MEL,29,74
18228,MEM,62,72
18229,MEN,25,24
18230,MEO,40,22
18231,MEP,54,14
18232,MEQ,27,78
18233,MER,48,26
18234,MES,27,88
18235,MET,23,24
18236,MEU,51,71
18237,MEV,36,98
18238,MEW,58,90
18239,MEX,30,13
18240,MEY,56,31
18241,MEZ,65,42
18242,MFA,31,97
18243,MFB,60,71
18244,MFC,58,95
18245,MFD,21,18
18246,MFE,19,54
18247,MFF,41,90
18248,MFG,42,37
18249,MFH,63,27
18250,MFI,27,45
18251,MFJ,29,54
18252,MFK,29,42
18253,MFL,47,19
18254,MFM,35,34
18255,MFN,57,20
18256,MFO,60,44
18257,MFP,41,14
18258,MFQ,27,91
18259,MFR,35,30
18260,MFS,63,61
18261,MFT,59,45
18262,MFU,43,63
18263,MFV,65,1
18264,MFW,45,51
18265,MFX,36,30
18266,MFY,56,51
18267,MFZ,28,26
18268,MGA,26,81
18269,MGB,58,10
18270,MGC,47,35
18271,MGD,30,88
18272,MGE,44,10
18273,MGF,26,75
18274,MGG,51,48
18275,MGH,19,97
18276,MGI,23,48
18277,MGJ,38,93
18278,MGK,51,82
18279,MGL,36,96
18280,MGM,33,47
18281,MGN,53,32
18282,MGO,38,6
18283,MGP,61,25
18284,MGQ,48,74
18285,MGR,23,87
18286,MGS,23,46
18287,MGT,27,59
18288,MGU,59,97
18289,MGV,21,9
18290,MGW,33,60
18291,MGX,35,64
18292,MGY,64,43
18293,MGZ,34,77
18294,MHA,19,46
18295,MHB,39,59
18296,MHC,46,44
18297,MHD,45,14
18298,MHE,54,8
18299,MHF,53,94
18300,MHG,42,42
18301,MHH,45,96
18302,MHI,21,29
18303,MHJ,29,66
18304,MHK,57,59
18305,MHL,29,89
18306,MHM,42,33
18307,MHN,28,83
18308,MHO,49,94
18309,MHP,39,98
18310,MHQ,33,43
18311,MHR,23,90
18312,MHS,25,26
18313,MHT,65,90
18314,MHU,22,44
18315,MHV,42,74
18316,MHW,33,69
18317,MHX,65,88
18318,MHY,23,41
18319,MHZ,48,68
18320,MIA,39,24
18321,MIB,43,89
18322,MIC,53,64
18323,MID,20,2
18324,MIE,59,3
18325,MIF,61,9
18326,MIG,21,12
18327,MIH,64,38
18328,MII,53,23
18329,MIJ,30,4
18330,MIK,24,53
18331,MIL,63,35
18332,MIM,29,90
18333,MIN,65,42
18334,MIO,27,91
18335,MIP,52,90
18336,MIQ,22,98
18337,MIR,36,73
18338,MIS,19,42
18339,MIT,36,89
18340,MIU,45,94
18341,MIV,32,66
18342,MIW,44,67
18343,MIX,56,7
18344,MIY,22,44
18345,MIZ,48,63
18346,MJA,50,6
18347,MJB,18,69
18348,MJC,37,37
18349,MJD,51,18
18350,MJE,54,20
18351,MJF,34,5
18352,MJG,45,9
18353,MJH,63,52
18354,MJI,18,36
18355,MJJ,48,25
18356,MJK,44,36
18357,MJL,38,98
18358,MJM,24,78
18359,MJN,20,93
18360,MJO,59,80
18361,MJP,45,20
18362,MJQ,57,72
18363,MJR,37,30
18364,MJS,56,31
18365,MJT,25,32
18366,MJU,35,78
18367,MJV,30,89
18368,MJW,63,99
18369,MJX,55,31
18370,MJY,32,7
18371,MJZ,38,41
18372,MKA,58,91
18373,MKB,43,53
18374,MKC,39,29
18375,MKD,23,14
18376,MKE,58,29
18377,MKF,28,84
18378,MKG,52,13
18379,MKH,62,49
18380,MKI,42,6
18381,MKJ,34,32
18382,MKK,59,32
18383,MKL,30,22
18384,MKM,51,35
18385,MKN,18,5
18386,MKO,47,1
18387,MKP,61,58
18388,MKQ,22,17
18389,MKR,23,65
18390,MKS,31,43
18391,MKT,63,4
18392,MKU,37,75
18393,MKV,31,58
18394,MKW,22,54
18395,MKX,46,36
18396,MKY,48,79
18397,MKZ,39,63
18398,MLA,62,13
18399,MLB,48,38
18400,MLC,36,67
18401,MLD,47,90
18402,MLE,21,41
18403,MLF,49,5
18404,MLG,60,2
18405,MLH,26,1
18406,MLI,19,77
18407,MLJ,63,12
18408,MLK,56,23
18409,MLL,28,51
18410,MLM,52,61
18411,MLN,20,37
18412,MLO,32,54
18413,MLP,34,89
18414,MLQ,52,14
18415,MLR,56,27
18416,MLS,34,47
18417,MLT,64,5
18418,MLU,48,89
18419,MLV,21,52
18420,MLW,55,91
18421,MLX,54,6
18422,MLY,19,50
18423,MLZ,24,18
18424,MMA,26,80
18425,MMB,60,68
18426,MMC,37,53
18427,MMD,23,37
18428,MME,55,10
18429,MMF,30,40
18430,MMG,41,97
18431,MMH,53,73
18432,MMI,64,5
18433,MMJ,53,63
18434,MMK,61,31
18435,MML,44,34
18436,MMM,62,51
18437,MMN,54,31
18438,MMO,56,85
18439,MMP,62,84
18440,MMQ,38,12
18441,MMR,20,40
18442,MMS,61,79
18443,MMT,19,16
18444,MMU,58,35
18445,MMV,51,57
18446,MMW,31,37
18447,MMX,63,31
18448,MMY,38,21
18449,MMZ,61,25
18450,MNA,19,45
18451,MNB,30,78
18452,MNC,50,2
18453,MND,20,5
18454,MNE,58,53
18455,MNF,23,98
18456,MNG,48,85
18457,MNH,29,59
18458,MNI,44,60
18459,MNJ,44,89
18460,MNK,33,52
18461,MNL,64,11
18462,MNM,55,87
18463,MNN,65,28
18464,MNO,35,5
18465,MNP,48,25
18466,MNQ,29,25
18467,MNR,45,3
18468,MNS,36,24
18469,MNT,41,85
18470,MNU,45,24
18471,MNV,28,12
18472,MNW,44,14
18473,MNX,57,75
18474,MNY,45,56
18475,MNZ,35,91
18476,MOA,47,4
18477,MOB,56,44
18478,MOC,51,81
18479,MOD,40,2
18480,MOE,43,76
18481,MOF,61,75
18482,MOG,36,17
18483,MOH,32,54
18484,MOI,42,42
18485,MOJ,35,46
18486,MOK,27,48
18487,MOL,27,41
18488,MOM,43,87
18489,MON,50,31
18490,MOO,50,6
18491,MOP,40,46
18492,MOQ,65,53
18493,MOR,18,30
18494,MOS,44,78
18495,MOT,37,48
18496,MOU,58,17
18497,MOV,55,42
18498,MOW,31,12
18499,MOX,36,34
18500,MOY,19,25
18501,MOZ,55,15
18502,MPA,21,53
18503,MPB,35,75
18504,MPC,46,99
18505,MPD,37,91
18506,MPE,28,28
18507,MPF,27,2
18508,MPG,62,14
18509,MPH,62,82
18510,MPI,23,79
18511,MPJ,43,31
18512,MPK,50,7
18513,MPL,31,72
18514,MPM,38,87
18515,MPN,22,38
18516,MPO,43,92
18517,MPP,63,91
18518,MPQ,64,50
18519,MPR,43,11
18520,MPS,45,61
18521,MPT,44,71
18522,MPU,44,84
18523,MPV,30,5
18524,MPW,55,52
18525,MPX,31,28
18526,MPY,34,29
18527,MPZ,25,34
18528,MQA,52,14
18529,MQB,27,57
18530,MQC,33,81
18531,MQD,21,61
18532,MQE,56,8
18533,MQF,40,21
18534,MQG,28,55
18535,MQH,43,87
18536,MQI,22,49
18537,MQJ,61,24
18538,MQK,51,68
18539,MQL,57,64
18540,MQM,60,85
18541,MQN,39,29
18542,MQO,24,71
18543,MQP,31,1
18544,MQQ,18,61
18545,MQR,54,65
18546,MQS,40,59
18547,MQT,24,58
18548,MQU,30,96
18549,MQV,23,40
18550,MQW,20,60
18551,MQX,57,80
18552,MQY,63,80
18553,MQZ,32,62
18554,MRA,51,99
18555,MRB,61,99
18556,MRC,29,5
18557,MRD,35,34
18558,MRE,37,7
18559,MRF,57,71
18560,MRG,52,7
18561,MRH,59,68
18562,MRI,51,68
18563,MRJ,46,82
18564,MRK,60,75
18565,MRL,65,38
18566,MRM,19,77
18567,MRN,24,29
18568,MRO,34,86
18569,MRP,32,94
18570,MRQ,59,38
18571,MRR,27,63
18572,MRS,47,91
18573,MRT,31,66
18574,MRU,37,58
18575,MRV,36,17
18576,MRW,58,66
18577,MRX,31,1
18578,MRY,57,51
18579,MRZ,42,20
18580,MSA,37,93
18581,MSB,30,75
18582,MSC,18,52
18583,MSD,64,84
18584,MSE,61,43
18585,MSF,41,62
18586,MSG,47,68
18587,MSH,49,18
18588,MSI,59,22
18589,MSJ,61,13
18590,MSK,59,29
18591,MSL,19,17
18592,MSM,25,42
18593,MSN,42,79
18594,MSO,27,17
18595,MSP,46,52
18596,MSQ,62,41
18597,MSR,27,69
18598,MSS,20,23
18599,MST,65,59
18600,MSU,26,85
18601,MSV,65,94
18602,MSW,18,95
18603,MSX,63,18
18604,MSY,57,20
18605,MSZ,41,91
18606,MTA,44,3
18607,MTB,38,47
18608,MTC,61,14
18609,MTD,63,48
18610,MTE,42,86
18611,MTF,52,21
18612,MTG,36,62
18613,MTH,62,75
18614,MTI,18,47
18615,MTJ,37,96
18616,MTK,47,41
18617,MTL,42,58
18618,MTM,37,6
18619,MTN,48,11
18620,MTO,18,62
18621,MTP,57,29
18622,MTQ,40,54
18623,MTR,63,47
18624,MTS,48,22
18625,MTT,47,93
18626,MTU,63,70
18627,MTV,47,62
18628,MTW,51,64
18629,MTX,29,96
18630,MTY,48,49
18631,MTZ,50,38
18632,MUA,52,54
18633,MUB,47,71
18634,MUC,50,13
18635,MUD,55,85
18636,MUE,40,97
18637,MUF,33,44
18638,MUG,52,9
18639,MUH,39,53
18640,MUI,29,80
18641,MUJ,26,9
18642,MUK,49,4
18643,MUL,61,41
18644,MUM,28,90
18645,MUN,36,74
18646,MUO,46,59
18647,MUP,58,81
18648,MUQ,52,85
18649,MUR,26,18
18650,MUS,22,74
18651,MUT,42,42
18652,MUU,27,94
18653,MUV,46,91
18654,MUW,31,26
18655,MUX,25,31
18656,MUY,40,56
18657,MUZ,49,83
18658,MVA,57,48
18659,MVB,29,68
18660,MVC,64,20
18661,MVD,44,95
18662,MVE,40,26
18663,MVF,40,49
18664,MVG,47,13
18665,MVH,43,50
18666,MVI,43,46
18667,MVJ,52,99
18668,MVK,51,42
18669,MVL,63,68
18670,MVM,37,42
18671,MVN,45,93
18672,MVO,34,18
18673,MVP,50,60
18674,MVQ,20,10
18675,MVR,27,72
18676,MVS,31,3
18677,MVT,50,99
18678,MVU,45,68
18679,MVV,43,86
18680,MVW,53,25
18681,MVX,37,79
18682,MVY,55,26
18683,MVZ,37,86
18684,MWA,25,42
18685,MWB,62,83
18686,MWC,37,20
18687,MWD,19,28
18688,MWE,22,1
18689,MWF,46,23
18690,MWG,60,36
18691,MWH,54,3
18692,MWI,31,35
18693,MWJ,56,64
18694,MWK,22,5
18695,MWL,40,91
18696,MWM,30,89
18697,MWN,42,3
18698,MWO,58,21
18699,MWP,29,27
18700,MWQ,38,3
18701,MWR,18,49
18702,MWS,50,28
18703,MWT,44,4
18704,MWU,23,68
18705,MWV,51,80
18706,MWW,44,11
18707,MWX,54,92
18708,MWY,29,98
18709,MWZ,19,76
18710,MXA,18,23
18711,MXB,59,89
18712,MXC,57,85
18713,MXD,42,46
18714,MXE,31,34
18715,MXF,38,93
18716,MXG,42,36
18717,MXH,29,22
18718,MXI,21,84
18719,MXJ,37,5
18720,MXK,37,25
18721,MXL,39,14
18722,MXM,32,66
18723,MXN,51,34
18724,MXO,46,34
18725,MXP,20,24
18726,MXQ,36,92
18727,MXR,49,56
18728,MXS,63,56
18729,MXT,25,63
18730,MXU,56,34
18731,MXV,55,38
18732,MXW,63,5
18733,MXX,19,1
18734,MXY,52,62
18735,MXZ,57,62
18736,MYA,54,68
18737,MYB,50,84
18738,MYC,46,81
18739,MYD,21,16
18740,MYE,50,18
18741,MYF,30,82
18742,MYG,58,25
18743,MYH,65,49
18744,MYI,22,88
18745,MYJ,31,97
18746,MYK,45,81
18747,MYL,21,52
18748,MYM,40,92
18749,MYN,59,44
18750,MYO,20,80
18751,MYP,55,77
18752,MYQ,28,99
18753,MYR,45,58
18754,MYS,48,4
18755,MYT,48,96
18756,MYU,31,15
18757,MYV,40,94
18758,MYW,40,16
18759,MYX,24,18
18760,MYY,34,82
18761,MYZ,53,72
18762,MZA,53,58
18763,MZB,36,80
18764,MZC,25,79
18765,MZD,65,75
18766,MZE,35,48
18767,MZF,20,50
18768,MZG,21,73
18769,MZH,56,51
18770,MZI,56,7
18771,MZJ,18,15
18772,MZK,21,45
18773,MZL,33,50
18774,MZM,36,96
18775,MZN,65,46
18776,MZO,44,72
18777,MZP,60,23
18778,MZQ,32,92
18779,MZR,51,28
18780,MZS,50,82
18781,MZT,56,72
18782,MZU,47,17
18783,MZV,42,6
18784,MZW,35,2
18785,MZX,54,94
18786,MZY,37,62
18787,MZZ,52,82
18788,NAA,42,80
18789,NAB,41,31
18790,NAC,46,17
18791,NAD,53,79
18792,NAE,22,99
18793,NAF,19,6
18794,NAG,30,35
18795,NAH,41,59
18796,NAI,65,23
18797,NAJ,50,70
18798,NAK,59,69
18799,NAL,47,57
18800,NAM,26,39
18801,NAN,63,61
18802,NAO,37,93
18803,NAP,52,30
18804,NAQ,62,92
18805,NAR,45,98
18806,NAS,41,69
18807,NAT,49,8
18808,NAU,33,49
18809,NAV,25,93
18810,NAW,23,75
18811,NAX,45,40
18812,NAY,27,43
18813,NAZ,41,71
18814,NBA,24,89
18815,NBB,27,56
18816,NBC,63,85
18817,NBD,21,10
18818,NBE,24,44
18819,NBF,53,49
18820,NBG,30,19
18821,NBH,24,82
18822,NBI,63,72
18823,NBJ,44,21
18824,NBK,53,57
18825,NBL,38,87
